song_name;song_popularity;song_duration_ms;acousticness;danceability;energy;key;liveness;audio_mode;speechiness;tempo;time_signature;audio_valence
Hedonism - Just Because You Feel Good;62;207360;0.0874;0.563;0.536;10;0.16399999999999998;1;0.0286;81.094;4;0.312
Would?;72;206773;0.000332;0.305;0.8320000000000001;6;0.091;1;0.0398;100.677;4;0.585
Hunger Strike - 25th Anniversary Mix;63;246266;0.0249;0.384;0.733;7;0.114;1;0.0318;137.834;4;0.314
Tomorrow - Remastered;67;266280;0.0006580000000000001;0.292;0.7140000000000001;2;0.102;1;0.0316;151.412;3;0.462
Cannonball;68;213693;0.00915;0.502;0.758;3;0.284;1;0.0407;112.508;4;0.7290000000000001
Popular;61;220586;0.007509999999999999;0.444;0.884;7;0.11599999999999999;1;0.11900000000000001;94.82;4;0.29600000000000004
9 to 5;75;162466;0.41600000000000004;0.5539999999999999;0.7829999999999999;6;0.631;1;0.0457;105.39;4;0.813
All I Am;87;218868;0.0445;0.74;0.669;0;0.184;1;0.0373;122.007;4;0.536
Save Tonight;40;242733;9.44e-05;0.545;0.6990000000000001;0;0.12;1;0.0338;119.589;4;0.6
Heart to Love;59;197666;0.0423;0.518;0.73;0;0.11;0;0.040999999999999995;9.896.600.000.000.000;4;0.591
Everywhere;31;222733;0.218;0.69;0.54;4;0.115;1;0.0317;114.846;4;0.764
Guiding Light;73;217633;0.0632;0.5539999999999999;0.667;7;0.0686;1;0.0439;10.001.700.000.000.000;4;0.281
In the Morning;55;152520;0.0252;0.644;0.777;6;0.0554;0;0.0284;126.257;4;0.966
breathin;94;198160;0.0211;0.568;0.6559999999999999;8;0.213;1;0.0433;10.004.899.999.999.900;4;0.364
I'm Yours;86;242186;0.595;0.6859999999999999;0.457;11;0.105;1;0.0468;150.953;4;0.718
Send My Love (To Your New Lover);75;223080;0.0415;0.69;0.524;6;0.17;0;0.10300000000000001;164.023;4;0.562
Fake Friends;67;174774;0.00418;0.629;0.596;0;0.28600000000000003;1;0.193;172.032;4;0.649
Down Under;76;220866;0.0485;0.746;0.79;11;0.0534;0;0.0257;10.723.100.000.000.000;4;0.8909999999999999
Love Someone;87;205463;0.161;0.55;0.415;9;0.10800000000000001;0;0.052000000000000005;172.065;4;0.27399999999999997
Let You Love Me;90;190000;0.28800000000000003;0.531;0.8540000000000001;10;0.0773;1;0.198;94.419;4;0.456
Superstition - Single Version;67;244826;0.0179;0.647;0.742;8;0.046;1;0.0953;100.645;4;0.868
Head Held High;68;214880;0.00818;0.527;0.941;6;0.397;1;0.0551;94.056;4;0.44
Are You Ready For Love - '79 Version Radio Edit;60;210500;0.266;0.8059999999999999;0.74;2;0.13699999999999998;1;0.0313;116.507;4;0.7390000000000001
The Way I Am;83;186080;0.314;0.755;0.769;10;0.0628;0;0.18600000000000003;11.496.600.000.000.000;4;0.642
Breakfast At Tiffany's;70;257186;0.113;0.624;0.826;2;0.0938;1;0.0287;11.037.200.000.000.000;4;0.526
Out Of Our Heads;59;173071;0.0242;0.672;0.953;10;0.0526;1;0.105;117.045;4;0.633
Drift Away - Single Version;20;230893;0.336;0.469;0.415;11;0.46299999999999997;1;0.0404;7.653.399.999.999.990;4;0.611
You Make My Dreams;79;190626;0.23399999999999999;0.7509999999999999;0.501;5;0.0467;1;0.0552;167.058;4;0.902
Shotgun;93;201287;0.28600000000000003;0.672;0.735;5;0.242;1;0.0457;115.741;4;0.754
Who Knew;66;208493;0.00462;0.688;0.733;9;0.0756;1;0.0274;140.004;4;0.45899999999999996
How Can I Forget;75;177140;0.69;0.7959999999999999;0.53;8;0.0646;1;0.0558;105.031;4;0.754
Our House;67;179760;0.8959999999999999;0.593;0.205;9;0.11900000000000001;1;0.0479;140.279;4;0.377
Love You Anymore;72;182587;0.892;0.691;0.271;6;0.109;1;0.0335;89.99;4;0.5479999999999999
Keeping Your Head Up;64;208395;0.156;0.599;0.78;11;0.18899999999999997;1;0.0527;12.207.700.000.000.000;4;0.529
Four Leaf Clover - Edit;62;191726;0.00461;0.46;0.965;7;0.276;1;0.0555;147.278;4;0.81
22;32;232120;0.00274;0.662;0.736;7;0.0464;1;0.0374;10.400.299.999.999.900;4;0.674
Back Again;66;176960;0.00205;0.634;0.865;9;0.307;0;0.0367;112.021;4;0.879
All This Love;74;193597;0.168;0.621;0.524;5;0.0925;1;0.0248;97.456;3;0.434
L.I.F.E.G.O.E.S.O.N.;19;226946;0.205;0.608;0.745;4;0.342;1;0.0354;8.200.299.999.999.990;4;0.595
Thursday;73;216239;0.452;0.603;0.5539999999999999;2;0.0545;1;0.0646;11.198.899.999.999.900;4;0.354
The Way It Is;70;297853;0.607;0.5820000000000001;0.6890000000000001;7;0.145;1;0.0277;111.166;4;0.531
Little Bit Of Lovin';58;393960;0.593;0.509;0.5820000000000001;10;0.0996;1;0.0333;92.044;4;0.552
I Want You Back;41;176333;0.29;0.639;0.5479999999999999;8;0.366;1;0.0394;98.359;4;0.887
Hand In My Pocket - 2015 Remastered;67;222013;0.135;0.657;0.655;0;0.102;1;0.0248;92.259;4;0.6679999999999999
Glow;41;230694;0.0612;0.5760000000000001;0.795;0;0.14;1;0.0346;123.071;4;0.42700000000000005
Three Little Birds;39;180266;0.0111;0.8140000000000001;0.48200000000000004;9;0.0476;1;0.0588;148.404;4;0.615
Light On;69;233880;0.201;0.657;0.569;2;0.126;1;0.0542;102.054;4;0.39899999999999997
Cut Loose;51;162003;0.0022600000000000003;0.716;0.6609999999999999;7;0.109;1;0.0486;102.009;4;0.6629999999999999
Break My Stride;62;180240;0.2;0.9009999999999999;0.654;10;0.165;1;0.0655;110.131;4;0.7809999999999999
After All;55;276333;0.035;0.534;0.893;9;0.134;0;0.0329;153.965;4;0.33799999999999997
September;63;216346;0.174;0.6890000000000001;0.912;9;0.298;1;0.0302;125.94;4;0.982
Keep On Walking;50;227299;0.504;0.7290000000000001;0.575;6;0.10400000000000001;0;0.138;172.012;4;0.924
Loyal;60;220080;0.22399999999999998;0.649;0.5760000000000001;1;0.445;0;0.0449;10.798.899.999.999.900;4;0.311
You To Me Are Everything;52;213174;0.28600000000000003;0.5529999999999999;0.825;0;0.314;1;0.0603;10.165.700.000.000.000;4;0.897
BIG LOVE;73;277173;0.0488;0.759;0.455;7;0.25;1;0.0457;92.02;4;0.134
Long Train Runnin';72;207266;0.0916;0.575;0.912;7;0.0562;0;0.0393;117.399;4;0.843
Run To Me;56;199000;0.272;0.6609999999999999;0.602;7;0.079;0;0.0275;110.045;4;0.433
Dreams;67;223533;0.16899999999999998;0.7490000000000001;0.461;9;0.0681;1;0.0362;9.878.299.999.999.990;4;0.5660000000000001
Want You;58;165228;0.16699999999999998;0.498;0.9079999999999999;0;0.281;1;0.0416;153.576;4;0.535
Waiting On the World to Change;76;201173;0.159;0.5770000000000001;0.7559999999999999;2;0.249;1;0.115;176.75;4;0.6629999999999999
A Lifetime to Repair - Edit;54;197280;0.22;0.645;0.6990000000000001;9;0.314;1;0.0731;114.965;4;0.743
Everyday Is A Winding Road;21;256826;0.0393;0.598;0.6679999999999999;6;0.21899999999999997;1;0.0408;112.928;4;0.733
Coming Back to You;51;186040;0.423;0.6829999999999999;0.787;9;0.0864;1;0.0291;9.699.700.000.000.000;4;0.502
Last Call;48;216346;0.191;0.6579999999999999;0.72;5;0.35600000000000004;1;0.0298;140.864;4;0.5479999999999999
Payphone;77;231173;0.0188;0.743;0.752;4;0.287;1;0.0414;110.015;4;0.545
Love Wins;71;228640;0.0112;0.523;0.865;7;0.153;1;0.0989;135.115;4;0.325
Never Forget You;67;192213;0.0167;0.569;0.6920000000000001;9;0.126;1;0.0323;141.632;4;0.737
Can't Move On;58;197093;0.0526;0.769;0.721;0;0.27;1;0.0946;102.999;4;0.667
Kiss Me;79;208680;0.023;0.526;0.7490000000000001;3;0.0692;1;0.0283;9.998.200.000.000.000;4;0.42100000000000004
Easy;58;184141;0.355;0.847;0.703;6;0.0938;1;0.0746;112.045;4;0.777
Dance;54;184880;0.00292;0.57;0.8959999999999999;5;0.11;1;0.0381;110.986;4;0.622
Everybody's Changing;72;215880;0.0014;0.517;0.8390000000000001;0;0.10800000000000001;1;0.0287;94.016;4;0.41600000000000004
On My Own;53;205333;0.0727;0.687;0.677;7;0.145;1;0.0357;100.98;4;0.364
Never Know;49;165613;0.255;0.611;0.8490000000000001;2;0.124;1;0.174;101.874;4;0.528
How Long Will This Last? - Single Mix;61;203208;0.0252;0.544;0.865;8;0.363;0;0.0389;133.997;4;0.748
Make You Smile;57;212259;0.00337;0.787;0.846;9;0.6679999999999999;1;0.0436;129.023;4;0.506
Smile;68;196893;0.00143;0.632;0.639;5;0.221;1;0.0259;95.506;4;0.733
Woman Of The World;58;213160;0.006999999999999999;0.73;0.518;2;0.136;1;0.0324;130.041;4;0.149
Love Is You;52;194946;0.0964;0.669;0.643;9;0.0867;0;0.0465;121.318;4;0.9590000000000001
Rock the Boat;62;202573;0.257;0.597;0.581;3;0.105;1;0.0449;10.720.200.000.000.000;4;0.885
Polaroid;81;193377;0.293;0.652;0.897;7;0.0722;0;0.036000000000000004;11.403.299.999.999.900;4;0.475
If You Wanna Love Somebody - Single Version;68;234704;0.0207;0.5529999999999999;0.752;6;0.105;1;0.0302;10.313.600.000.000.000;4;0.47
Sidestep;48;198383;0.272;0.6629999999999999;0.6970000000000001;0;0.153;1;0.0508;180.035;4;0.873
Perfect;55;164101;0.0244;0.77;0.6759999999999999;6;0.10300000000000001;1;0.0369;108.944;4;0.606
Do You Wanna Party;56;201960;0.12300000000000001;0.794;0.8440000000000001;11;0.0988;1;0.0904;11.998.899.999.999.900;4;0.794
Moves (feat. Snoop Dogg);75;165106;0.113;0.598;0.8909999999999999;9;0.168;0;0.262;20.203.900.000.000.000;4;0.9420000000000001
ZEZE (feat. Travis Scott & Offset);91;225199;0.071;0.826;0.615;8;0.0965;0;0.21899999999999997;98.056;4;0.5429999999999999
6 Figures;55;200000;0.0061;0.885;0.737;1;0.5920000000000001;1;0.0677;89.977;4;0.496
PASS OUT (feat. 21 Savage);85;224903;0.0403;0.917;0.7859999999999999;11;0.195;0;0.20800000000000002;14.303.799.999.999.900;4;0.441
Never Recover (Lil Baby & Gunna; Drake);89;194732;0.0716;0.757;0.0;1;-5.327.000.000.000.000;0;0.282;132.064;4
REEL IT IN;87;121346;0.073;0.754;0.342;10;0.193;0;0.0991;128.981;4;0.423
Best Years;60;287272;0.0618;0.8859999999999999;0.57;6;0.0586;0;0.171;132.001;4;0.5379999999999999
Mo Bamba;90;180897;0.268;0.738;0.629;6;0.163;0;0.0495;146.067;4;0.319
Killshot;91;253579;0.0989;0.892;0.6509999999999999;0;0.371;0;0.37799999999999995;105.814;4;0.599
Blessings;53;161832;0.0827;0.8009999999999999;0.5670000000000001;8;0.099;1;0.214;135.06;4;0.518
Mona Lisa (feat. Kendrick Lamar);92;324189;0.371;0.855;0.6940000000000001;2;0.109;1;0.16899999999999998;12.207.799.999.999.900;4;0.49
I Love It (& Lil Pump);99;127946;0.0114;0.9009999999999999;0.522;2;0.259;1;0.33;104.053;4;0.32899999999999996
Falling Down;97;196400;0.0175;0.669;0.574;4;0.146;0;0.0286;12.001.299.999.999.900;4;0.273
ICONIC (ft. Jaden Smith);80;298133;0.00606;0.39;0.779;1;0.29100000000000004;1;0.243;175.89;4;0.213
FLIP THE SWITCH (feat. Drake);81;156195;0.129;0.853;0.637;3;0.267;0;0.331;8.604.799.999.999.990;4;0.496
Transformer (feat. Nicki Minaj);0;196333;0.00151;0.753;0.616;2;0.29100000000000004;1;0.165;156.83;4;0.287
Dip;82;127200;0.0152;0.877;0.562;9;0.0933;1;0.26;99.977;4;0.376
STOOPID;90;152000;0.13;0.733;0.63;11;0.162;1;0.395;149.989;4;0.8320000000000001
YOSEMITE;88;150043;0.28300000000000003;0.785;0.5539999999999999;0;0.11599999999999999;1;0.0409;128.047;4;0.14400000000000002
Showoff;53;253000;0.40299999999999997;0.642;0.703;10;0.086;1;0.0845;133.968;4;0.304
If I'm Lyin; I'm Flyin;83;130929;0.1;0.715;3.62e-06;11;-5.558;0;0.242;176.108;4
No Stylist;91;192172;0.0215;0.765;0.7040000000000001;5;0.22699999999999998;0;0.127;147.055;4;0.498
Noticed;91;165000;0.462;0.6990000000000001;0.5579999999999999;11;0.11599999999999999;1;0.0603;79.992;4;0.493
Wake Up in the Sky;92;204664;0.00381;0.8;0.578;4;0.359;0;0.0485;143.01;4;0.36700000000000005
Let It Fly (feat. Travis Scott);88;186872;0.0414;0.902;0.8190000000000001;1;0.106;1;0.317;89.0;4;0.746
Leave Me Alone;88;195637;0.107;0.792;0.743;7;0.183;1;0.0851;150.024;4;0.742
Bandit;56;169466;0.0556;0.8;0.695;0;0.0542;1;0.092;85.006;4;0.515
Drip Too Hard;91;145603;0.0945;0.9;0.653;1;0.528;0;0.289;11.250.299.999.999.900;4;0.39899999999999997
Multi Millionaire (feat. Lil Uzi Vert);81;170958;0.0263;0.8540000000000001;0.8170000000000001;1;0.16899999999999998;1;0.10099999999999999;145.976;4;0.7040000000000001
Praise The Lord (Da Shine);91;205040;0.0609;0.85;0.569;5;0.1;0;0.136;80.02;4;0.294
Backin' It Up (feat. Cardi B);78;190466;0.0886;0.7959999999999999;0.68;10;0.268;0;0.353;16.493.200.000.000.000;4;0.565
High (feat. Elton John);81;195160;0.223;0.759;0.498;10;0.406;1;0.0776;12.697.200.000.000.000;4;0.244
SICKO MODE;97;312820;0.00513;0.8340000000000001;0.73;8;0.124;1;0.222;15.500.799.999.999.900;4;0.446
Lucky You (feat. Joyner Lucas);96;244679;0.0627;0.8759999999999999;0.7859999999999999;10;0.127;0;0.306;15.306.799.999.999.900;4;0.575
Praise;19;165179;0.00419;0.941;0.634;1;0.139;1;0.215;113.323;4;0.276
Barbie Dreams;82;279866;0.313;0.855;0.787;8;0.19399999999999998;0;0.33399999999999996;8.800.299.999.999.990;4;0.7020000000000001
New Patek;90;343099;0.0367;0.85;0.785;8;0.155;0;0.345;145.063;4;0.718
Canâ€™t Take A Joke;80;163974;0.128;0.7609999999999999;0.598;10;0.0839;0;0.182;17.389.700.000.000.000;4;0.447
GOKU;74;192880;0.228;0.665;0.89;1;0.122;1;0.19699999999999998;13.994.299.999.999.900;4;0.32
NO TIME;57;243784;0.5;0.583;0.5760000000000001;10;0.11599999999999999;0;0.282;129.627;4;0.71
FEFE (feat. Nicki Minaj & Murda Beatz);96;179404;0.08800000000000001;0.9309999999999999;0.387;1;0.136;1;0.41200000000000003;125.978;4;0.376
KICK (feat. 6ix9ine);76;164004;0.0157;0.775;0.513;5;0.127;0;0.0613;137.032;4;0.585
151 Rum;77;156695;0.19899999999999998;0.73;0.86;7;0.322;1;0.191;129.952;4;0.647
Dedicate;87;189908;0.033;0.879;0.662;2;0.716;1;0.309;117.975;4;0.723
The Code;17;227000;0.0593;0.53;0.613;1;0.0924;1;0.294;157.817;5;0.542
Neighbor (feat. Travis Scott);79;162886;0.00908;0.9209999999999999;0.748;1;0.0798;1;0.13;13.997.899.999.999.900;4;0.8009999999999999
No Sofas;47;250235;0.022000000000000002;0.621;0.627;0;0.353;1;0.135;113.478;5;0.5429999999999999
Runner;49;205000;0.423;0.768;0.912;2;0.222;1;0.14;91.44;4;0.0873
Not Alike (feat. Royce Da 5'9);88;288086;0.0692;0.904;0.7559999999999999;10;0.33899999999999997;1;0.32;140.005;4;0.342
Caution;46;196520;0.10800000000000001;0.861;0.693;0;0.0814;0;0.0652;12.899.200.000.000.000;4;0.802
Fuego;65;218000;0.0839;0.82;0.5870000000000001;9;0.0492;0;0.0946;129.244;4;0.856
Y cÃ³mo es Ã©l?;58;248000;0.66;0.21899999999999997;0.32299999999999995;10;0.106;1;0.0333;170.437;4;0.33899999999999997
El Triste;49;251666;0.677;0.33;0.433;0;0.16399999999999998;0;0.042;10.986.399.999.999.900;4;0.485
Besame Mucho;7;181960;0.701;0.7070000000000001;0.408;5;0.105;0;0.0366;126.399;4;0.843
No Me Platiques Mas;1;192967;0.695;0.245;0.355;8;0.125;1;0.0427;85.56;4;0.39799999999999996
Payaso;2;196226;0.764;0.765;0.498;9;0.139;1;0.027999999999999997;92.024;4;0.51
La Gata Bajo la Lluvia;57;219106;0.723;0.499;0.648;7;0.5760000000000001;1;0.0331;88.14;4;0.46399999999999997
El DÃ­a Que Me Quieras;54;241693;0.368;0.215;0.6659999999999999;8;0.0891;1;0.0364;159.234;4;0.244
AbrÃ¡zame Muy Fuerte;71;239426;0.6890000000000001;0.515;0.387;4;0.126;0;0.0567;135.739;4;0.312
Gracias a la Vida;52;278040;0.8109999999999999;0.649;0.14400000000000002;0;0.08900000000000001;1;0.0522;119.193;4;0.264
Inocente Pobre Amiga;44;237453;0.46299999999999997;0.428;0.65;5;0.114;1;0.0706;181.524;4;0.708
De NiÃ±a a Mujer;38;185826;0.21899999999999997;0.48200000000000004;0.33;0;0.23600000000000002;1;0.0349;105.027;4;0.201
Grande; Grande; Grande;24;249773;0.596;0.317;0.0;0.0855;-12.757;1;0.0385;91.546
EscÃ¡ndalo;45;304853;0.335;0.732;0.892;1;0.11599999999999999;1;0.0517;112.295;4;0.9059999999999999
Â¿Quieres Ser Mi Amante?;63;249666;0.792;0.409;0.574;5;0.0915;0;0.0415;15.197.899.999.999.900;4;0.55
Secreto De Amor;61;273008;0.76;0.569;0.483;2;0.106;1;0.0421;9.650.200.000.000.000;4;0.624
Porque Yo Te Amo;37;228462;0.16699999999999998;0.377;0.557;4;0.318;0;0.0311;8.258.200.000.000.000;4;0.462
Cien aÃ±os;5;202640;0.802;0.612;0.183;7;0.11199999999999999;1;0.0329;106.412;4;0.524
Nuestro Juramento;57;195906;0.7809999999999999;0.835;0.309;11;0.0674;0;0.0384;12.517.200.000.000.000;4;0.813
El Loco;46;172133;0.768;0.496;0.44799999999999995;7;0.13;1;0.0313;11.528.399.999.999.900;4;0.519
Sabor a MÃ­;60;168400;0.809;0.6509999999999999;0.376;8;0.13;1;0.0435;9.701.100.000.000.000;4;0.593
Si Tu No Bailas Conmigo;50;162066;0.7020000000000001;0.792;0.635;4;0.14;1;0.0645;99.915;4;0.727
El Gato Que EstÃ¡ Triste y Azul - Un Gato Nel Blu;44;231493;0.675;0.447;0.457;4;0.33899999999999997;1;0.0331;11.291.799.999.999.900;4;0.59
Beso A Beso... Dulcemente;22;252213;0.578;0.41600000000000004;0.499;1;0.163;1;0.03;12.691.799.999.999.900;4;0.439
Asi Fue;55;325466;0.322;0.733;0.319;7;0.2;1;0.0298;11.000.200.000.000.000;4;0.466
Volver a los Diecisiete;50;250493;0.905;0.617;0.22899999999999998;3;0.102;0;0.0463;132.238;3;0.22399999999999998
OlvÃ­dame y Pega la Vuelta;60;185800;0.45399999999999996;0.45899999999999996;0.838;8;0.691;1;0.212;77.627;4;0.563
Me DediquÃ© a Perderte;13;232893;0.48700000000000004;0.647;0.451;8;0.105;1;0.0748;147.847;4;0.48
Sin Ti;50;143853;0.835;0.802;0.523;2;0.0817;1;0.0383;105.071;4;0.631
El Reloj;4;157186;0.8540000000000001;0.821;0.348;3;0.0854;0;0.0433;112.053;4;0.7140000000000001
Rondando Tu Esquina;51;158333;0.868;0.877;0.29;3;0.267;0;0.0532;109.316;4;0.81
Historia de un Amor;46;168866;0.7170000000000001;0.612;0.233;7;0.12300000000000001;0;0.11199999999999999;119.105;4;0.7490000000000001
Te Odio y Te Quiero;48;185346;0.8370000000000001;0.835;0.304;5;0.13;1;0.0445;111.581;4;0.843
DueÃ±o de Nada;40;313146;0.528;0.36200000000000004;0.522;2;0.126;1;0.0491;171.643;3;0.131
Mujeres Divinas;7;189720;0.584;0.513;0.297;5;0.327;0;0.0605;141.553;3;0.62
Bachata Rosa;18;242200;0.79;0.6579999999999999;0.414;9;0.19899999999999998;1;0.0311;111.904;4;0.51
Alicia Adorada;41;255600;0.0483;0.701;0.7829999999999999;0;0.0673;1;0.0398;79.885;4;0.965
Por Debajo De La Mesa;50;184080;0.217;0.401;0.499;0;0.149;1;0.0272;144.276;4;0.262
Mi gran noche;47;180866;0.579;0.645;0.653;9;0.0726;1;0.0629;138.498;4;0.868
Amigo;41;208866;0.259;0.613;0.489;11;0.0696;0;0.0503;145.278;4;0.898
Vivir AsÃ­ Es Morir de Amor;56;210133;0.614;0.527;0.6890000000000001;8;0.381;1;0.0681;102.24;4;0.691
Procuro Olvidarte;29;242133;0.29;0.603;0.7979999999999999;11;0.129;0;0.0323;79.999;4;0.727
CorazÃ³n mÃ¡gico;40;198000;0.243;0.639;0.36;4;0.048;1;0.03;11.400.399.999.999.900;4;0.5589999999999999
Eres TÃº;40;207093;0.488;0.37799999999999995;0.473;2;0.517;1;0.0296;8.313.799.999.999.990;4;0.621
Detalles (Detalhes);56;308133;0.6;0.518;0.25;9;0.139;1;0.0269;87.689;4;0.642
Chan Chan;69;257737;0.8420000000000001;0.506;0.433;2;0.11199999999999999;0;0.0345;8.322.200.000.000.000;4;0.6409999999999999
La Media Vuelta;72;161040;0.29100000000000004;0.631;0.6829999999999999;7;0.0994;1;0.0344;97.959;4;0.708
La Maza;58;351400;0.652;0.555;0.331;9;0.235;0;0.27;17.060.299.999.999.900;3;0.43700000000000006
Â¿DÃ³nde Estabas TÃº?;52;227413;0.736;0.73;0.317;3;0.256;1;0.0611;116.82;4;0.627
Amor Eterno;59;408440;0.445;0.301;0.335;0;0.7509999999999999;1;0.0303;17.659.099.999.999.900;4;0.386
No SÃ© TÃº;17;229666;0.7809999999999999;0.617;0.502;7;0.193;1;0.0388;80.959;4;0.107
Me Olvide De Vivir;60;292573;0.716;0.43;0.272;0;0.278;1;0.04;123.948;4;0.5820000000000001
Bella SeÃ±ora;5;281293;0.301;0.872;0.773;1;0.222;1;0.036000000000000004;12.096.600.000.000.000;4;0.96
Con los Pies Sobre la Tierra;34;146866;0.8909999999999999;0.565;0.309;2;0.0952;1;0.0354;103.883;3;0.445
Mediterraneo;60;205226;0.599;0.545;0.59;9;0.0916;0;0.0813;100.835;3;0.583
My Way;54;263906;0.65;0.34299999999999997;0.314;8;0.109;1;0.0302;77.779;4;0.125
Me llamas;57;276720;0.0783;0.706;0.805;2;0.312;1;0.0274;125.079;4;0.812
Quizas; Quizas; Quizas;;45;150506;0.632;0.33;9;0.106;-10.939;0;0.0328
Reminiscencias;50;134586;0.6;0.7929999999999999;0.426;7;0.204;0;0.0506;78.968;3;0.721
Jurame;35;201373;0.361;0.312;0.532;2;0.158;1;0.0344;89.521;4;0.217
Bruca Manigua;53;284320;0.836;0.499;0.371;10;0.131;1;0.0449;110.274;4;0.684
El Amar y el Querer;65;234773;0.747;0.41600000000000004;0.369;9;0.12300000000000001;0;0.031;6.630.199.999.999.990;4;0.17
Insoportablemente Bella;3;219293;0.309;0.315;0.37;9;0.0642;0;0.0307;66.547;4;0.256
Dos Gardenias;62;183902;0.821;0.556;0.175;4;0.12;0;0.0404;9.206.700.000.000.000;4;0.501
La Barca;59;209653;0.507;0.489;0.6970000000000001;0;0.235;0;0.0358;177.69;4;0.532
Guajira Guantanamera;43;312120;0.46;0.763;0.602;9;0.11199999999999999;1;0.031;127.477;4;0.6679999999999999
Que Bueno Baila Usted;34;196933;0.855;0.485;0.6509999999999999;5;0.0958;1;0.107;172.23;4;0.588
Sombras - VersiÃ³n TrÃ­o;60;207146;0.594;0.723;0.664;7;0.31;1;0.034;94.962;4;0.483
Nada Personal;6;187653;0.843;0.48700000000000004;0.408;8;0.105;1;0.0436;7.882.600.000.000.000;4;0.35100000000000003
Fallaste corazon;53;226080;0.94;0.361;0.33;7;0.185;1;0.0344;80.116;4;0.467
Contigo AprendÃ­;20;121306;0.7;0.449;0.379;10;0.11699999999999999;1;0.0387;86.594;5;0.455
El Noa Noa;19;342080;0.055;0.708;0.917;7;0.0305;1;0.0951;94.92;4;0.794
Solamente Una Vez;47;181866;0.27899999999999997;0.36200000000000004;0.6459999999999999;5;0.0998;1;0.0371;82.529;4;0.271
Hasta Que Te ConocÃ­;68;433520;0.7390000000000001;0.32899999999999996;0.306;2;0.0679;0;0.0327;170.169;4;0.18899999999999997
Cuando Vuelva a Tu Lado;6;158533;0.721;0.711;0.39799999999999996;2;0.336;1;0.033;100.302;4;0.623
Me Gustas;68;207586;0.5539999999999999;0.5720000000000001;0.433;5;0.10800000000000001;1;0.0294;145.375;4;0.504
Azucar; Azucar;35;180207;0.22;0.7759999999999999;0.0;0;-18.156;1;0.0386;124.721;4
Contigo En La Distancia;57;211666;0.175;0.26899999999999996;0.522;7;0.961;1;0.0418;71.179;4;0.152
Media Vuelta;53;131160;0.905;0.504;0.315;4;0.22899999999999998;1;0.0354;102.516;4;0.665
Las maÃ±anitas;45;175093;0.9890000000000001;0.261;0.306;7;0.0816;1;0.0393;79.498;1;0.511
